,medicine,f1-score,precision,recall,TP,FP,TN,FN
0,麻黃,0.8372093023255813,0.72,1.0,108,42,487,0
1,桂枝,0.9718574108818012,0.9885496183206107,0.955719557195572,259,3,363,12
2,荊芥,0.5333333333333333,0.36363636363636365,1.0,20,35,582,0
3,防風,0.6788990825688073,0.5138888888888888,1.0,37,35,565,0
4,細辛,0.9752066115702478,0.9833333333333333,0.9672131147540983,177,3,451,6
5,白芷,0.3111111111111111,0.18421052631578946,1.0,7,31,599,0
6,生薑,0.9526462395543176,0.9661016949152542,0.9395604395604396,171,6,449,11
7,辛夷,0.9032258064516129,0.875,0.9333333333333333,28,4,603,2
8,葛根,0.41935483870967744,0.2653061224489796,1.0,13,36,588,0
9,升麻,1.0,1.0,1.0,8,0,629,0
10,柴胡,0.973621103117506,0.9575471698113207,0.9902439024390244,203,9,423,2
11,蟬蛻,0.4918032786885246,0.32608695652173914,1.0,15,31,591,0
12,石膏,0.9257142857142856,0.8901098901098901,0.9642857142857143,81,10,543,3
13,知母,0.9488372093023255,0.918918918918919,0.9807692307692307,102,9,524,2
14,梔子,0.9600000000000001,0.9230769230769231,1.0,48,4,585,0
15,天花粉,1.0,1.0,1.0,13,0,624,0
16,夏枯草,0.326530612244898,0.1951219512195122,1.0,8,33,596,0
17,決明子,0.375,0.23076923076923078,1.0,9,30,598,0
18,生地,0.9523809523809524,0.9210526315789473,0.9859154929577465,70,6,560,1
19,牡丹皮,1.0,1.0,1.0,7,0,630,0
20,連翹,0.9642857142857143,0.9642857142857143,0.9642857142857143,27,1,608,1
21,射干,0.9444444444444444,0.8947368421052632,1.0,17,2,618,0
22,黃連,0.9788732394366197,0.9652777777777778,0.9928571428571429,139,5,492,1
23,黃芩,0.9862475442043221,0.98046875,0.9920948616600791,251,5,379,2
24,黃柏,0.9148936170212766,0.86,0.9772727272727273,43,7,586,1
25,龍膽草,0.9647058823529412,0.9534883720930233,0.9761904761904762,82,4,549,2
26,大黃,0.9380530973451328,0.9217391304347826,0.954954954954955,106,9,517,5
27,芒硝,0.9767441860465116,0.9767441860465116,0.9767441860465116,42,1,593,1
28,防己,0.98989898989899,1.0,0.98,49,0,587,1
29,秦艽,0.15789473684210525,0.08823529411764706,0.75,3,31,602,1
